Stkcd,Trddt,INST,Trdmnt,Year,Month
572,2015-03-31,49.602299,2015-03,2015,3
572,2015-06-30,48.874599,2015-06,2015,6
572,2015-09-30,55.650002,2015-09,2015,9
572,2015-12-31,55.0784,2015-12,2015,12
572,2016-03-31,53.669998,2016-03,2016,3
572,2016-06-30,55.847599,2016-06,2016,6
572,2016-09-30,53.02,2016-09,2016,9
572,2016-12-31,55.3587,2016-12,2016,12
572,2017-03-31,57.189999,2017-03,2017,3
572,2017-06-30,58.2537,2017-06,2017,6
572,2017-09-30,56.790001,2017-09,2017,9
572,2017-12-31,53.5676,2017-12,2017,12
572,2018-03-31,51,2018-03,2018,3
572,2018-06-30,52.533798,2018-06,2018,6
572,2018-09-30,51.040001,2018-09,2018,9
572,2018-12-31,51.0312,2018-12,2018,12
572,2019-03-31,48.07,2019-03,2019,3
572,2019-06-30,46.599998,2019-06,2019,6
573,2009-03-31,7.3060002,2009-03,2009,3
573,2009-06-30,20.49,2009-06,2009,6
573,2009-09-30,6.4520001,2009-09,2009,9
573,2009-12-31,20.834499,2009-12,2009,12
573,2010-03-31,6.4899998,2010-03,2010,3
573,2010-06-30,21.171,2010-06,2010,6
573,2011-06-30,19.812099,2011-06,2011,6
573,2011-09-30,19.872,2011-09,2011,9
573,2011-12-31,20.1586,2011-12,2011,12
573,2012-03-31,19.872,2012-03,2012,3
573,2012-06-30,21.0581,2012-06,2012,6
573,2012-09-30,20.278999,2012-09,2012,9
573,2012-12-31,21.6691,2012-12,2012,12
573,2013-03-31,20.209999,2013-03,2013,3
573,2013-06-30,21.2181,2013-06,2013,6
573,2013-09-30,20.030001,2013-09,2013,9
573,2013-12-31,20.614201,2013-12,2013,12
573,2016-12-31,20.1374,2016-12,2016,12
576,2009-06-30,21.4,2009-06,2009,6
576,2011-06-30,23.177799,2011-06,2011,6
576,2011-09-30,2.46,2011-09,2011,9
576,2011-12-31,22.2262,2011-12,2011,12
576,2012-06-30,20.290001,2012-06,2012,6
576,2012-12-31,19.82,2012-12,2012,12
576,2013-03-31,21.07,2013-03,2013,3
576,2013-06-30,41.549999,2013-06,2013,6
576,2013-09-30,45.09,2013-09,2013,9
576,2013-12-31,46.970001,2013-12,2013,12
576,2014-03-31,47.610001,2014-03,2014,3
576,2014-06-30,47.549999,2014-06,2014,6
576,2014-09-30,46.389999,2014-09,2014,9
576,2014-12-31,46.040001,2014-12,2014,12
576,2015-03-31,47.576401,2015-03,2015,3
576,2015-06-30,45.5,2015-06,2015,6
576,2015-09-30,42.52,2015-09,2015,9
576,2015-12-31,46.755199,2015-12,2015,12
576,2016-03-31,50.2635,2016-03,2016,3
576,2016-06-30,53.252102,2016-06,2016,6
576,2016-12-31,49.403,2016-12,2016,12
576,2017-03-31,60.941002,2017-03,2017,3
576,2017-06-30,62.926498,2017-06,2017,6
576,2017-09-30,59.941002,2017-09,2017,9
576,2017-12-31,57.8923,2017-12,2017,12
576,2018-03-31,57.141998,2018-03,2018,3
576,2018-06-30,55.458302,2018-06,2018,6
576,2019-03-31,47.831001,2019-03,2019,3
576,2019-06-30,46.9627,2019-06,2019,6
576,2019-09-30,47.124001,2019-09,2019,9
576,2019-12-31,47.456501,2019-12,2019,12
578,2009-03-31,.33230001,2009-03,2009,3
578,2009-06-30,94.675903,2009-06,2009,6
578,2009-09-30,.54759997,2009-09,2009,9
578,2009-12-31,94.816803,2009-12,2009,12
578,2010-03-31,3.352,2010-03,2010,3
578,2010-06-30,94.376999,2010-06,2010,6
578,2010-09-30,3.3670001,2010-09,2010,9
578,2010-12-31,94.784103,2010-12,2010,12
581,2009-03-31,17.8605,2009-03,2009,3
581,2009-06-30,36.511101,2009-06,2009,6
581,2009-09-30,17.884001,2009-09,2009,9
581,2009-12-31,61.076302,2009-12,2009,12
581,2010-03-31,21.571501,2010-03,2010,3
581,2010-06-30,63.523602,2010-06,2010,6
581,2010-09-30,34.5312,2010-09,2010,9
581,2010-12-31,71.426399,2010-12,2010,12
581,2011-03-31,41.451599,2011-03,2011,3
581,2011-06-30,74.478996,2011-06,2011,6
581,2011-09-30,43.151001,2011-09,2011,9
581,2011-12-31,73.024696,2011-12,2011,12
581,2012-03-31,36.6632,2012-03,2012,3
581,2012-06-30,74.261703,2012-06,2012,6
581,2012-09-30,38.185902,2012-09,2012,9
581,2012-12-31,74.457199,2012-12,2012,12
581,2013-03-31,57.1474,2013-03,2013,3
581,2013-06-30,71.268402,2013-06,2013,6
581,2013-09-30,52.587299,2013-09,2013,9
581,2013-12-31,67.299797,2013-12,2013,12
581,2014-03-31,49.830002,2014-03,2014,3
581,2014-06-30,62.648701,2014-06,2014,6
581,2014-09-30,50.627602,2014-09,2014,9
581,2014-12-31,59.5746,2014-12,2014,12
581,2015-03-31,45.619301,2015-03,2015,3
581,2015-06-30,51.942299,2015-06,2015,6
581,2015-09-30,47.9063,2015-09,2015,9
581,2015-12-31,50.174198,2015-12,2015,12
581,2016-03-31,47.215,2016-03,2016,3
581,2016-06-30,53.045101,2016-06,2016,6
581,2016-09-30,51.7561,2016-09,2016,9
581,2016-12-31,54.970901,2016-12,2016,12
581,2017-03-31,50.3587,2017-03,2017,3
581,2017-06-30,51.5467,2017-06,2017,6
581,2017-09-30,45.485298,2017-09,2017,9
581,2017-12-31,47.878601,2017-12,2017,12
581,2018-03-31,43.6609,2018-03,2018,3
581,2018-06-30,50.298401,2018-06,2018,6
581,2018-09-30,48.523998,2018-09,2018,9
581,2018-12-31,54.493801,2018-12,2018,12
581,2019-03-31,54.1591,2019-03,2019,3
581,2019-06-30,55.011101,2019-06,2019,6
581,2019-09-30,47.117401,2019-09,2019,9
581,2019-12-31,53.008598,2019-12,2019,12
582,2009-06-30,54.664101,2009-06,2009,6
582,2013-12-31,90.968002,2013-12,2013,12
582,2014-03-31,91.019997,2014-03,2014,3
582,2014-06-30,90.921501,2014-06,2014,6
582,2014-09-30,90.779999,2014-09,2014,9
582,2014-12-31,91.594498,2014-12,2014,12
582,2015-03-31,90.464996,2015-03,2015,3
582,2015-06-30,87.760101,2015-06,2015,6
582,2015-09-30,89.286003,2015-09,2015,9
582,2015-12-31,89.000298,2015-12,2015,12
582,2017-06-30,86.092796,2017-06,2017,6
582,2017-09-30,85.980003,2017-09,2017,9
582,2017-12-31,86.1819,2017-12,2017,12
582,2018-03-31,87.425003,2018-03,2018,3
582,2018-06-30,87.514198,2018-06,2018,6
582,2018-09-30,87.716003,2018-09,2018,9
582,2018-12-31,89.683296,2018-12,2018,12
582,2019-03-31,89.078003,2019-03,2019,3
582,2019-06-30,89.093697,2019-06,2019,6
582,2019-09-30,88.969002,2019-09,2019,9
582,2019-12-31,88.806099,2019-12,2019,12
584,2009-03-31,16.326,2009-03,2009,3
584,2009-06-30,44.9809,2009-06,2009,6
584,2009-09-30,11.1152,2009-09,2009,9
584,2009-12-31,62.7616,2009-12,2009,12
584,2010-03-31,12.099,2010-03,2010,3
584,2010-06-30,43.083698,2010-06,2010,6
584,2010-09-30,38.186001,2010-09,2010,9
584,2010-12-31,39.198399,2010-12,2010,12
584,2011-03-31,40.091,2011-03,2011,3
584,2011-06-30,40.707199,2011-06,2011,6
584,2011-12-31,39.319,2011-12,2011,12
584,2012-03-31,39.289001,2012-03,2012,3
584,2012-06-30,50.1157,2012-06,2012,6
584,2012-09-30,44.424,2012-09,2012,9
584,2012-12-31,45.691502,2012-12,2012,12
584,2013-03-31,45.215698,2013-03,2013,3
584,2013-06-30,37.513599,2013-06,2013,6
584,2013-09-30,33.889999,2013-09,2013,9
584,2013-12-31,33.937801,2013-12,2013,12
584,2014-03-31,33.889999,2014-03,2014,3
584,2014-06-30,34.6385,2014-06,2014,6
584,2014-09-30,34.32,2014-09,2014,9
584,2015-12-31,34.651798,2015-12,2015,12
584,2016-03-31,36.009998,2016-03,2016,3
584,2016-09-30,36.130001,2016-09,2016,9
584,2017-03-31,35.23,2017-03,2017,3
584,2017-06-30,34.812099,2017-06,2017,6
584,2017-09-30,36.490002,2017-09,2017,9
584,2017-12-31,38.104401,2017-12,2017,12
584,2018-03-31,42.330002,2018-03,2018,3
584,2018-09-30,40.16,2018-09,2018,9
584,2018-12-31,43.140099,2018-12,2018,12
584,2019-03-31,43.099998,2019-03,2019,3
584,2019-06-30,39.886799,2019-06,2019,6
584,2019-09-30,38.139999,2019-09,2019,9
584,2019-12-31,37.8829,2019-12,2019,12
585,2009-03-31,29.531,2009-03,2009,3
585,2009-06-30,82.494003,2009-06,2009,6
585,2009-09-30,29.389,2009-09,2009,9
585,2010-06-30,81.699997,2010-06,2010,6
587,2012-06-30,52.992001,2012-06,2012,6
587,2012-09-30,.454,2012-09,2012,9
587,2012-12-31,54.7472,2012-12,2012,12
587,2013-03-31,52.632999,2013-03,2013,3
587,2013-06-30,50.881001,2013-06,2013,6
587,2013-09-30,48.220001,2013-09,2013,9
587,2013-12-31,46.8535,2013-12,2013,12
587,2014-03-31,46.130001,2014-03,2014,3
587,2014-06-30,44.217499,2014-06,2014,6
587,2014-09-30,41.700001,2014-09,2014,9
587,2014-12-31,42.353802,2014-12,2014,12
587,2015-06-30,38.1688,2015-06,2015,6
587,2015-09-30,42.746399,2015-09,2015,9
587,2015-12-31,69.055496,2015-12,2015,12
587,2016-03-31,68.556801,2016-03,2016,3
587,2016-06-30,69.883301,2016-06,2016,6
587,2016-09-30,67.553299,2016-09,2016,9
587,2016-12-31,67.781799,2016-12,2016,12
587,2017-03-31,67.144501,2017-03,2017,3
587,2017-06-30,67.492996,2017-06,2017,6
587,2017-09-30,64.567001,2017-09,2017,9
587,2017-12-31,66.427696,2017-12,2017,12
587,2018-03-31,65.801201,2018-03,2018,3
587,2018-06-30,65.541199,2018-06,2018,6
587,2018-09-30,63.560001,2018-09,2018,9
587,2018-12-31,64.060303,2018-12,2018,12
587,2019-03-31,62.898998,2019-03,2019,3
587,2019-06-30,63.305199,2019-06,2019,6
587,2019-09-30,61.66,2019-09,2019,9
587,2019-12-31,61.408901,2019-12,2019,12
589,2009-06-30,43.470402,2009-06,2009,6
589,2009-09-30,1.222,2009-09,2009,9
589,2009-12-31,37.342701,2009-12,2009,12
589,2010-03-31,3.431,2010-03,2010,3
589,2010-06-30,35.360199,2010-06,2010,6
589,2011-03-31,35.953999,2011-03,2011,3
589,2011-06-30,35.430199,2011-06,2011,6
589,2011-09-30,34.355999,2011-09,2011,9
589,2011-12-31,68.284698,2011-12,2011,12
589,2012-03-31,34.657001,2012-03,2012,3
589,2012-06-30,72.750801,2012-06,2012,6
589,2012-09-30,36.199001,2012-09,2012,9
589,2012-12-31,37.282799,2012-12,2012,12
589,2013-03-31,36.580002,2013-03,2013,3
589,2013-06-30,37.1581,2013-06,2013,6
589,2013-09-30,35.23,2013-09,2013,9
589,2014-06-30,58.451302,2014-06,2014,6
589,2014-09-30,58.762901,2014-09,2014,9
589,2014-12-31,59.828999,2014-12,2014,12
589,2015-03-31,59.632,2015-03,2015,3
589,2015-06-30,32.566299,2015-06,2015,6
589,2015-09-30,26.34,2015-09,2015,9
589,2019-09-30,27.18,2019-09,2019,9
589,2019-12-31,26.9704,2019-12,2019,12
590,2012-06-30,44.716499,2012-06,2012,6
590,2012-09-30,42.244999,2012-09,2012,9
590,2012-12-31,46.529999,2012-12,2012,12
590,2013-09-30,48.41,2013-09,2013,9
590,2013-12-31,54.520199,2013-12,2013,12
590,2014-03-31,48.507301,2014-03,2014,3
590,2014-06-30,60.153801,2014-06,2014,6
590,2019-03-31,50.23,2019-03,2019,3
591,2013-09-30,50.98,2013-09,2013,9
591,2014-12-31,42.518002,2014-12,2014,12
591,2016-03-31,76.350998,2016-03,2016,3
591,2016-06-30,63.875301,2016-06,2016,6
591,2016-09-30,63.165501,2016-09,2016,9
591,2016-12-31,63.171398,2016-12,2016,12
591,2017-03-31,61.2906,2017-03,2017,3
591,2017-06-30,59.687099,2017-06,2017,6
591,2017-09-30,60.348801,2017-09,2017,9
591,2017-12-31,61.0812,2017-12,2017,12
591,2018-03-31,59.499298,2018-03,2018,3
591,2018-06-30,60.1651,2018-06,2018,6
591,2018-09-30,57.434399,2018-09,2018,9
591,2018-12-31,58.852901,2018-12,2018,12
591,2019-03-31,55.2313,2019-03,2019,3
591,2019-06-30,56.156898,2019-06,2019,6
591,2019-09-30,55.139,2019-09,2019,9
591,2019-12-31,54.9533,2019-12,2019,12
592,2009-03-31,.086000003,2009-03,2009,3
592,2009-06-30,57.34,2009-06,2009,6
592,2009-09-30,.78399998,2009-09,2009,9
592,2009-12-31,56.919998,2009-12,2009,12
592,2010-03-31,.85699999,2010-03,2010,3
592,2010-06-30,58.8908,2010-06,2010,6
592,2010-09-30,7.6209002,2010-09,2010,9
592,2010-12-31,69.862099,2010-12,2010,12
592,2011-03-31,4.152,2011-03,2011,3
592,2011-06-30,65.277199,2011-06,2011,6
592,2011-09-30,51.287998,2011-09,2011,9
592,2011-12-31,60.222301,2011-12,2011,12
592,2012-03-31,46.612999,2012-03,2012,3
592,2012-06-30,93.3209,2012-06,2012,6
592,2012-09-30,48.2887,2012-09,2012,9
592,2012-12-31,47.397598,2012-12,2012,12
592,2013-03-31,43.935902,2013-03,2013,3
592,2013-06-30,38.768398,2013-06,2013,6
592,2013-09-30,35.880001,2013-09,2013,9
592,2013-12-31,36.093601,2013-12,2013,12
592,2014-03-31,37.738499,2014-03,2014,3
592,2014-06-30,41.2481,2014-06,2014,6
592,2014-09-30,39.686199,2014-09,2014,9
592,2014-12-31,37.6562,2014-12,2014,12
592,2015-03-31,41.646,2015-03,2015,3
592,2015-06-30,44.223701,2015-06,2015,6
592,2015-09-30,40.370499,2015-09,2015,9
592,2015-12-31,41.6101,2015-12,2015,12
592,2016-03-31,41.4314,2016-03,2016,3
592,2016-06-30,43.6922,2016-06,2016,6
592,2016-09-30,36.424301,2016-09,2016,9
592,2016-12-31,35.854198,2016-12,2016,12
592,2017-03-31,36.240299,2017-03,2017,3
592,2017-06-30,35.273602,2017-06,2017,6
592,2018-03-31,34.830002,2018-03,2018,3
592,2018-06-30,35.6049,2018-06,2018,6
592,2018-09-30,34.200001,2018-09,2018,9
592,2018-12-31,33.694,2018-12,2018,12
592,2019-03-31,31.950001,2019-03,2019,3
592,2019-06-30,31.1143,2019-06,2019,6
592,2019-09-30,30.09,2019-09,2019,9
592,2019-12-31,30.0763,2019-12,2019,12
594,2009-03-31,14.207,2009-03,2009,3
594,2009-06-30,13.08,2009-06,2009,6
594,2009-09-30,2.4030001,2009-09,2009,9
594,2009-12-31,61.777802,2009-12,2009,12
594,2010-03-31,.90200001,2010-03,2010,3
594,2010-06-30,61.7976,2010-06,2010,6
594,2010-09-30,.46900001,2010-09,2010,9
594,2010-12-31,48.7071,2010-12,2010,12
594,2011-03-31,11.583,2011-03,2011,3
594,2011-06-30,22.3433,2011-06,2011,6
594,2011-09-30,5.085,2011-09,2011,9
594,2011-12-31,18.085199,2011-12,2011,12
594,2012-03-31,2.9690001,2012-03,2012,3
594,2012-06-30,17.414801,2012-06,2012,6
594,2012-09-30,2.8840001,2012-09,2012,9
594,2012-12-31,16.140699,2012-12,2012,12
594,2013-03-31,16.370001,2013-03,2013,3
594,2013-06-30,15.82,2013-06,2013,6
594,2013-09-30,15.85,2013-09,2013,9
595,2016-12-31,54.43,2016-12,2016,12
595,2017-03-31,54.59,2017-03,2017,3
596,2009-03-31,10.446,2009-03,2009,3
596,2009-06-30,69.893799,2009-06,2009,6
596,2009-09-30,72.603401,2009-09,2009,9
596,2009-12-31,77.929703,2009-12,2009,12
596,2010-03-31,80.904198,2010-03,2010,3
596,2010-06-30,83.785301,2010-06,2010,6
596,2010-09-30,79.862,2010-09,2010,9
596,2010-12-31,82.253998,2010-12,2010,12
596,2011-03-31,79.683998,2011-03,2011,3
596,2011-06-30,85.735497,2011-06,2011,6
596,2011-09-30,75.390999,2011-09,2011,9
596,2011-12-31,81.336403,2011-12,2011,12
596,2012-03-31,74.2864,2012-03,2012,3
596,2012-06-30,78.180702,2012-06,2012,6
596,2012-09-30,72.047302,2012-09,2012,9
596,2012-12-31,74.759102,2012-12,2012,12
596,2013-03-31,69.244102,2013-03,2013,3
596,2013-06-30,72.104797,2013-06,2013,6
596,2013-09-30,64.3358,2013-09,2013,9
596,2013-12-31,67.416496,2013-12,2013,12
596,2014-03-31,65.183296,2014-03,2014,3
596,2014-06-30,68.751801,2014-06,2014,6
596,2014-09-30,67.8647,2014-09,2014,9
596,2014-12-31,73.312103,2014-12,2014,12
596,2015-03-31,66.629601,2015-03,2015,3
596,2015-06-30,69.117897,2015-06,2015,6
596,2015-09-30,67.997101,2015-09,2015,9
596,2015-12-31,72.311996,2015-12,2015,12
596,2016-03-31,69.531998,2016-03,2016,3
596,2016-06-30,76.656303,2016-06,2016,6
596,2016-09-30,68.769203,2016-09,2016,9
596,2016-12-31,72.7258,2016-12,2016,12
596,2017-03-31,69.527298,2017-03,2017,3
596,2017-06-30,75.790604,2017-06,2017,6
596,2017-09-30,74.032997,2017-09,2017,9
596,2017-12-31,76.809898,2017-12,2017,12
596,2018-03-31,74.5271,2018-03,2018,3
596,2018-06-30,80.931602,2018-06,2018,6
596,2018-09-30,76.877502,2018-09,2018,9
596,2018-12-31,77.012199,2018-12,2018,12
596,2019-03-31,75.480904,2019-03,2019,3
596,2019-06-30,80.467903,2019-06,2019,6
596,2019-09-30,76.362503,2019-09,2019,9
596,2019-12-31,81.161903,2019-12,2019,12
597,2009-03-31,70.699402,2009-03,2009,3
597,2009-06-30,66.364197,2009-06,2009,6
597,2009-09-30,57.197399,2009-09,2009,9
597,2009-12-31,57.6413,2009-12,2009,12
597,2010-03-31,56.159,2010-03,2010,3
597,2010-06-30,58.172401,2010-06,2010,6
597,2010-09-30,46.5121,2010-09,2010,9
597,2010-12-31,57.153801,2010-12,2010,12
597,2011-03-31,53.5924,2011-03,2011,3
597,2011-06-30,82.179703,2011-06,2011,6
597,2011-09-30,50.273102,2011-09,2011,9
597,2011-12-31,66.841202,2011-12,2011,12
597,2012-03-31,53.546001,2012-03,2012,3
597,2012-06-30,56.782101,2012-06,2012,6
597,2012-09-30,54.971001,2012-09,2012,9
597,2012-12-31,53.116299,2012-12,2012,12
597,2013-03-31,55.040001,2013-03,2013,3
597,2014-06-30,52.506302,2014-06,2014,6
597,2014-09-30,47.918999,2014-09,2014,9
597,2014-12-31,47.6488,2014-12,2014,12
597,2015-03-31,43.041,2015-03,2015,3
597,2017-03-31,44.070599,2017-03,2017,3
597,2017-06-30,45.053501,2017-06,2017,6
597,2017-09-30,37.645599,2017-09,2017,9
597,2017-12-31,34.449902,2017-12,2017,12
597,2018-03-31,31.648199,2018-03,2018,3
597,2018-06-30,53.248699,2018-06,2018,6
597,2018-09-30,54.365501,2018-09,2018,9
597,2018-12-31,54.986,2018-12,2018,12
597,2019-03-31,50.416401,2019-03,2019,3
597,2019-06-30,52.307899,2019-06,2019,6
597,2019-09-30,52.8493,2019-09,2019,9
597,2019-12-31,52.7752,2019-12,2019,12
598,2009-03-31,2.312,2009-03,2009,3
598,2009-06-30,46.155499,2009-06,2009,6
598,2009-09-30,10.986,2009-09,2009,9
598,2009-12-31,41.950001,2009-12,2009,12
598,2010-03-31,14.4144,2010-03,2010,3
598,2010-06-30,78.149597,2010-06,2010,6
598,2010-09-30,13.8328,2010-09,2010,9
598,2010-12-31,78.115898,2010-12,2010,12
598,2011-03-31,16.368999,2011-03,2011,3
598,2011-06-30,74.522903,2011-06,2011,6
598,2011-09-30,12.1555,2011-09,2011,9
598,2011-12-31,62.482201,2011-12,2011,12
598,2012-03-31,4.7516999,2012-03,2012,3
598,2012-06-30,58.483799,2012-06,2012,6
598,2012-09-30,11.3105,2012-09,2012,9
598,2012-12-31,60.879002,2012-12,2012,12
598,2013-03-31,48.910702,2013-03,2013,3
598,2013-06-30,43.025501,2013-06,2013,6
598,2013-09-30,42.4496,2013-09,2013,9
598,2013-12-31,48.1726,2013-12,2013,12
598,2014-03-31,44.990002,2014-03,2014,3
598,2014-06-30,48.249901,2014-06,2014,6
598,2014-09-30,44.7187,2014-09,2014,9
598,2014-12-31,48.982201,2014-12,2014,12
598,2015-03-31,43.938301,2015-03,2015,3
598,2015-06-30,44.862301,2015-06,2015,6
598,2015-09-30,51.310001,2015-09,2015,9
598,2015-12-31,46.823399,2015-12,2015,12
598,2016-03-31,45.25,2016-03,2016,3
598,2016-06-30,46.550499,2016-06,2016,6
598,2016-09-30,46.438099,2016-09,2016,9
598,2016-12-31,47.307098,2016-12,2016,12
598,2017-03-31,45.98,2017-03,2017,3
598,2017-06-30,46.908001,2017-06,2017,6
598,2017-09-30,44.892502,2017-09,2017,9
598,2017-12-31,45.999001,2017-12,2017,12
598,2018-03-31,45.0592,2018-03,2018,3
598,2018-06-30,46.590302,2018-06,2018,6
598,2018-09-30,45.630798,2018-09,2018,9
598,2018-12-31,48.387001,2018-12,2018,12
598,2019-03-31,47.0574,2019-03,2019,3
598,2019-06-30,51.717602,2019-06,2019,6
598,2019-09-30,50.765301,2019-09,2019,9
598,2019-12-31,53.761501,2019-12,2019,12
599,2009-03-31,5.1789999,2009-03,2009,3
599,2009-06-30,35.3316,2009-06,2009,6
599,2009-09-30,7.9000001,2009-09,2009,9
599,2009-12-31,24.0734,2009-12,2009,12
599,2010-03-31,24.237,2010-03,2010,3
599,2010-06-30,23.8589,2010-06,2010,6
599,2010-09-30,23.653,2010-09,2010,9
599,2011-06-30,27.429701,2011-06,2011,6
599,2014-12-31,39.943401,2014-12,2014,12
599,2015-03-31,46.057701,2015-03,2015,3
599,2015-06-30,49.555099,2015-06,2015,6
599,2017-12-31,35.9762,2017-12,2017,12
599,2018-03-31,46.16,2018-03,2018,3
599,2018-06-30,46.6754,2018-06,2018,6
599,2018-09-30,46.283001,2018-09,2018,9
599,2018-12-31,46.306198,2018-12,2018,12
599,2019-03-31,46.279999,2019-03,2019,3
599,2019-06-30,46.305302,2019-06,2019,6
599,2019-09-30,46.689999,2019-09,2019,9
599,2019-12-31,46.699799,2019-12,2019,12
600,2009-03-31,43.495998,2009-03,2009,3
600,2009-06-30,80.858398,2009-06,2009,6
600,2009-09-30,40.361,2009-09,2009,9
600,2009-12-31,78.825996,2009-12,2009,12
600,2010-03-31,77.461998,2010-03,2010,3
600,2010-06-30,77.571899,2010-06,2010,6
600,2010-12-31,75.775299,2010-12,2010,12
600,2011-03-31,75.726997,2011-03,2011,3
600,2011-06-30,76.916397,2011-06,2011,6
600,2011-09-30,76.746002,2011-09,2011,9
600,2011-12-31,79.531403,2011-12,2011,12
600,2012-03-31,77.406403,2012-03,2012,3
600,2012-06-30,81.291298,2012-06,2012,6
600,2012-09-30,79.574997,2012-09,2012,9
600,2012-12-31,82.615501,2012-12,2012,12
600,2013-03-31,72.889999,2013-03,2013,3
600,2013-09-30,72.5,2013-09,2013,9
600,2013-12-31,72.169296,2013-12,2013,12
600,2014-03-31,71.919998,2014-03,2014,3
600,2014-06-30,84.414101,2014-06,2014,6
600,2014-09-30,82.347,2014-09,2014,9
600,2014-12-31,80.210602,2014-12,2014,12
600,2015-03-31,80.737801,2015-03,2015,3
600,2015-06-30,80.637802,2015-06,2015,6
600,2015-09-30,79.607903,2015-09,2015,9
600,2015-12-31,76.946404,2015-12,2015,12
600,2016-03-31,76.729897,2016-03,2016,3
600,2016-06-30,77.494301,2016-06,2016,6
600,2016-09-30,76.669098,2016-09,2016,9
600,2016-12-31,76.531898,2016-12,2016,12
600,2017-03-31,75.846497,2017-03,2017,3
600,2017-06-30,74.102798,2017-06,2017,6
600,2017-09-30,72.408997,2017-09,2017,9
600,2017-12-31,71.759697,2017-12,2017,12
600,2018-03-31,71.349998,2018-03,2018,3
600,2018-06-30,72.209503,2018-06,2018,6
600,2018-09-30,71.370003,2018-09,2018,9
600,2018-12-31,74.310402,2018-12,2018,12
600,2019-03-31,75.6716,2019-03,2019,3
600,2019-06-30,79.3433,2019-06,2019,6
600,2019-09-30,73.43,2019-09,2019,9
600,2019-12-31,74.010101,2019-12,2019,12
601,2009-03-31,19.264,2009-03,2009,3
601,2009-06-30,24.846201,2009-06,2009,6
601,2009-09-30,12.567,2009-09,2009,9
601,2009-12-31,25.8871,2009-12,2009,12
601,2010-03-31,12.901,2010-03,2010,3
601,2010-06-30,26.018,2010-06,2010,6
601,2010-09-30,12.898,2010-09,2010,9
601,2010-12-31,21.543301,2010-12,2010,12
601,2011-03-31,12.102,2011-03,2011,3
601,2011-06-30,24.992901,2011-06,2011,6
601,2011-09-30,13.367,2011-09,2011,9
601,2011-12-31,24.1966,2011-12,2011,12
601,2012-03-31,13.948,2012-03,2012,3
601,2012-06-30,26.2948,2012-06,2012,6
601,2012-09-30,13.504,2012-09,2012,9
601,2012-12-31,24.4011,2012-12,2012,12
601,2013-03-31,32.084,2013-03,2013,3
601,2013-06-30,33.7094,2013-06,2013,6
601,2013-09-30,32.612999,2013-09,2013,9
601,2013-12-31,30.939301,2013-12,2013,12
601,2014-03-31,29.4,2014-03,2014,3
601,2014-06-30,29.405399,2014-06,2014,6
601,2014-09-30,31.791,2014-09,2014,9
601,2014-12-31,42.3787,2014-12,2014,12
601,2015-03-31,33.7509,2015-03,2015,3
601,2015-06-30,28.9041,2015-06,2015,6
601,2015-12-31,44.136398,2015-12,2015,12
601,2016-03-31,44.245998,2016-03,2016,3
601,2016-06-30,52.940498,2016-06,2016,6
601,2016-09-30,44.564999,2016-09,2016,9
601,2016-12-31,47.514599,2016-12,2016,12
601,2017-03-31,43.297501,2017-03,2017,3
601,2017-06-30,46.044399,2017-06,2017,6
601,2017-09-30,48.172699,2017-09,2017,9
601,2017-12-31,52.378201,2017-12,2017,12
601,2018-03-31,52.630001,2018-03,2018,3
601,2018-06-30,47.976398,2018-06,2018,6
601,2018-09-30,47.900002,2018-09,2018,9
601,2018-12-31,48.058601,2018-12,2018,12
601,2019-03-31,46.41,2019-03,2019,3
601,2019-06-30,47.417198,2019-06,2019,6
601,2019-09-30,47.6838,2019-09,2019,9
601,2019-12-31,50.583199,2019-12,2019,12
602,2009-12-31,35.7934,2009-12,2009,12
602,2010-03-31,46.226799,2010-03,2010,3
602,2010-06-30,67.209297,2010-06,2010,6
602,2010-09-30,53.339001,2010-09,2010,9
602,2010-12-31,59.616798,2010-12,2010,12
602,2011-03-31,49.523201,2011-03,2011,3
602,2011-06-30,54.298801,2011-06,2011,6
602,2011-09-30,6.6550002,2011-09,2011,9
