Stkcd,Trdmnt,SUE
513,2018-06,.55595237
513,2018-09,.58027261
513,2018-12,.57523036
513,2019-03,.16886915
513,2019-06,.36258641
513,2019-09,.69387674
513,2019-12,.94036472
514,2010-03,-.41445619
514,2010-06,-.51363248
514,2010-09,-.035429277
514,2010-12,-.1981899
514,2011-03,-.50307131
514,2011-06,-.98213065
514,2011-09,-1.3201685
514,2011-12,-.72918552
514,2012-03,.49824399
514,2012-06,.85484838
514,2012-09,.94042993
514,2012-12,-1.3425906
514,2013-03,.15462834
514,2013-06,-.29205987
514,2013-09,-1.1950669
514,2013-12,1.1920089
514,2014-03,2.3461037
514,2014-06,3.1380117
514,2014-09,4.3329644
514,2014-12,2.4448223
514,2015-03,-1.6669977
514,2015-06,-2.7853978
514,2015-09,-1.5566567
514,2015-12,-1.8061062
514,2016-03,.21596435
514,2016-06,.93069285
514,2016-09,-.20963866
514,2016-12,-.7031306
514,2017-03,.80715185
514,2017-06,1.4955388
514,2017-09,2.5447445
514,2017-12,3.8316145
514,2018-03,-.30785498
514,2018-06,-.73861796
514,2018-09,-1.4496557
514,2018-12,-1.9564415
514,2019-03,.25459239
514,2019-06,-.18317375
514,2019-09,-.29552668
514,2019-12,7.8333659
516,2010-03,.13550776
516,2010-06,.81807947
516,2010-09,.75757223
516,2010-12,1.3994436
516,2011-03,.54787105
516,2011-06,1.0090078
516,2011-09,.96785921
516,2011-12,.67705679
516,2012-03,-.031407487
516,2012-06,-.25614831
516,2012-09,-.49009025
516,2012-12,-.90221912
516,2013-03,.23581304
516,2013-06,.55540586
516,2013-09,1.2078387
516,2013-12,1.6694173
516,2014-03,.43258464
516,2014-06,1.1677523
516,2014-09,1.8011348
516,2014-12,1.9330775
516,2015-03,.35006112
516,2015-06,.031682599
516,2015-09,-.16139862
516,2015-12,-.45986009
516,2016-03,-.38226417
516,2016-06,.086437859
516,2016-09,.36592019
516,2016-12,-.081607141
516,2017-03,.13954441
516,2017-06,-.22179428
516,2017-09,-.35830945
516,2017-12,-.21858983
516,2018-03,-.8228336
516,2018-06,-1.5972356
516,2018-09,-1.6613894
516,2018-12,-2.848341
516,2019-03,-.1606665
516,2019-06,-.28540689
516,2019-09,-1.1838672
516,2019-12,-5.4610915
517,2010-03,.008707406
517,2010-06,-1.0090516
517,2010-09,-1.2454225
517,2010-12,-1.8339838
517,2011-03,.1777647
517,2011-06,.12652224
517,2011-09,.37939164
517,2011-12,.18096371
517,2012-03,.13658047
517,2012-06,-.25548443
517,2012-09,-1.479813
517,2012-12,.77867472
517,2013-03,-.00031619659
517,2013-06,.50191987
517,2013-09,1.489575
517,2013-12,-.12813124
517,2014-03,.15290242
517,2014-06,-.22364169
517,2014-09,-.47410405
517,2014-12,-1.3287064
517,2015-03,-.87092972
517,2015-06,-.99086386
517,2015-09,-1.2413076
517,2015-12,-.89905792
517,2016-03,-.16527408
517,2016-06,-.24186389
517,2016-09,-.45489645
517,2016-12,.17620313
517,2017-03,7.5283842
517,2017-06,3.7387013
517,2017-09,2.6304104
517,2017-12,1.8463247
517,2018-03,-1.706709
517,2018-06,-1.2119004
517,2018-09,-.24283735
517,2018-12,.57860821
517,2019-03,2.7200396
517,2019-06,1.8703793
517,2019-09,.78960431
517,2019-12,5.4342246
518,2010-03,-.037333556
518,2010-06,.20036782
518,2010-09,.21541834
518,2010-12,.16990457
518,2011-03,-.22947341
518,2011-06,-.29122368
518,2011-09,-.58248651
518,2011-12,-7.0049653
518,2012-03,-.17715915
518,2012-06,-.1863858
518,2012-09,-.45906785
518,2012-12,1.984189
518,2013-03,.052704729
518,2013-06,.16400254
518,2013-09,.70363152
518,2013-12,-15.309092
518,2014-03,.46748263
518,2014-06,.64780295
518,2014-09,.62122315
518,2014-12,2.417115
518,2015-03,-.087975517
518,2015-06,-.61005473
518,2015-09,-.51985031
518,2015-12,-2.8709092
518,2016-03,-.30618238
518,2016-06,-.15195669
518,2016-09,.096838929
518,2016-12,2.7033594
518,2017-03,.34359902
518,2017-06,-.028447032
518,2017-09,-.063256063
518,2017-12,-.46926877
518,2018-03,-.73823601
518,2018-06,.64456952
518,2018-09,-2.1193013
518,2018-12,-1.7500277
518,2019-03,-1.2339606
518,2019-06,-.84202015
518,2019-09,1.2207499
518,2019-12,3.445142
519,2010-03,.36385095
519,2010-06,.12570114
519,2010-09,-.038307965
519,2010-12,.15272453
519,2011-03,-.48080128
519,2011-06,-.42281553
519,2011-09,-.49053901
519,2011-12,-.41004023
519,2012-03,-.84589797
519,2012-06,-.91430426
519,2012-09,-1.4929924
519,2012-12,.4345535
519,2013-03,-.10688016
519,2013-06,-.5717147
519,2013-09,91.051849
519,2013-12,2.3318658
519,2014-03,.66482443
519,2014-06,1.8868678
519,2014-09,.13384436
519,2014-12,
519,2015-03,-.14554395
519,2015-06,-.490428
519,2015-09,-.63969129
519,2015-12,
519,2016-03,-.4529444
519,2016-06,-1.1735381
519,2016-09,-1.6868945
519,2016-12,.48612651
519,2017-03,-.45342356
519,2017-06,-.41890836
519,2017-09,-.30154639
519,2017-12,1.3353755
519,2018-03,1.9320683
519,2018-06,2.9733975
519,2018-09,3.8560584
519,2018-12,2.2149577
519,2019-03,-.072771698
519,2019-06,.066205524
519,2019-09,.19497029
519,2019-12,-.83871055
520,2010-03,.037610617
520,2010-06,.47784016
520,2010-09,.47359422
520,2010-12,1.7961203
520,2011-03,-.83593792
520,2011-06,-2.1131346
520,2011-09,-2.2483521
520,2011-12,-4.9781032
520,2012-03,-.32165831
520,2012-06,-.65335119
520,2012-09,-.97988194
520,2012-12,-.017333841
520,2013-03,.23955715
520,2013-06,.47308221
520,2013-09,.74851334
520,2013-12,-.64821285
520,2014-03,.53238821
520,2014-06,.89500439
520,2014-09,1.1413382
520,2014-12,2.5881121
520,2015-03,.00049597229
520,2015-06,-.0055257049
520,2015-09,-.0081732478
520,2015-12,-.01073831
520,2016-03,-.27222523
520,2016-06,-2.7776604
520,2016-09,-1.0588579
520,2016-12,-.067862131
520,2017-03,.14857322
520,2017-06,2.6071308
520,2017-09,3.1388259
520,2017-12,2.5662725
520,2018-03,.68047112
520,2018-06,2.177603
520,2018-09,1.6172922
520,2018-12,.70465058
520,2019-03,-.48567751
520,2019-06,-1.581154
520,2019-09,-1.6291178
520,2019-12,-1.6094446
521,2010-03,.31982699
521,2010-06,2.5202909
521,2010-09,2.3905268
521,2010-12,2.2211962
521,2011-03,.32251063
521,2011-06,.52163178
521,2011-09,-.6618309
521,2011-12,-1.8432004
521,2012-03,-.064651549
521,2012-06,-.077960514
521,2012-09,.45833281
521,2012-12,1.7579261
521,2013-03,.10676313
521,2013-06,.39354849
521,2013-09,.83579254
521,2013-12,1.4244895
521,2014-03,.083620295
521,2014-06,.183249
521,2014-09,.52199066
521,2014-12,-.062173475
521,2015-03,.12590903
521,2015-06,.060804982
521,2015-09,-.86571527
521,2015-12,-1.9082249
521,2016-03,-.18634577
521,2016-06,-.79139781
521,2016-09,-.26820832
521,2016-12,.98780274
521,2017-03,.0062836646
521,2017-06,-.49699515
521,2017-09,-1.0765883
521,2017-12,-6.2315669
521,2018-03,-.24055523
521,2018-06,-.93722063
521,2018-09,-1.165761
521,2018-12,1.2483273
521,2019-03,.2376439
521,2019-06,.19809499
521,2019-09,.49143359
521,2019-12,-1.163627
523,2010-03,-.032712102
523,2010-06,.57490796
523,2010-09,.44321936
523,2010-12,1.5495063
523,2011-03,.13302572
523,2011-06,.19586021
523,2011-09,1.6791968
523,2011-12,1.79054
523,2012-03,.1389866
523,2012-06,.524912
523,2012-09,.3252984
523,2012-12,-.21569385
523,2013-03,.015077739
523,2013-06,.22814728
523,2013-09,.39115849
523,2013-12,1.3387839
523,2014-03,.10085536
523,2014-06,.26559633
523,2014-09,.92006433
523,2014-12,1.8105528
523,2015-03,.064710148
523,2015-06,.044655059
523,2015-09,.31543365
523,2015-12,-1.1069591
523,2016-03,-.1538648
523,2016-06,-.4588404
523,2016-09,-1.0336418
523,2016-12,.1455936
523,2017-03,.1408027
523,2017-06,.29109928
523,2017-09,.1062213
523,2017-12,-1.0190561
523,2018-03,.33485565
523,2018-06,.54848737
523,2018-09,-.19845763
523,2018-12,-27.03772
523,2019-03,.024118872
523,2019-06,.080116838
523,2019-09,.26288396
523,2019-12,.50735635
524,2010-03,.6659497
524,2010-06,1.1258489
524,2010-09,1.7363322
524,2010-12,3.2749608
524,2011-03,.27081189
524,2011-06,.50992501
524,2011-09,.66966838
524,2011-12,.78107452
524,2012-03,.46877486
524,2012-06,.74767035
524,2012-09,1.2192085
524,2012-12,1.1136491
524,2013-03,-.060948379
524,2013-06,.10069688
524,2013-09,.039525893
524,2013-12,.14809136
524,2014-03,-.44270912
524,2014-06,-.22915427
524,2014-09,-.62515789
524,2014-12,-.41862559
524,2015-03,.35007036
524,2015-06,.74554729
524,2015-09,1.0836979
524,2015-12,.68440294
524,2016-03,-.11352172
524,2016-06,.78408283
524,2016-09,-.437361
524,2016-12,-.75575966
524,2017-03,2.3721116
524,2017-06,5.2947817
524,2017-09,5.5180779
524,2017-12,3.268575
524,2018-03,.16430444
524,2018-06,.15919292
524,2018-09,.23938474
524,2018-12,.21235462
524,2019-03,.093009241
524,2019-06,.39249724
524,2019-09,.45862198
524,2019-12,.15777631
525,2010-03,-.071614191
525,2010-06,-.98992538
525,2010-09,-1.375213
525,2010-12,-1.2016288
525,2011-03,.00012090906
525,2011-06,-.019618392
525,2011-09,.084549792
525,2011-12,14.266881
525,2012-03,2.6481187
525,2012-06,4.8243608
525,2012-09,4.1438303
525,2012-12,2.7375841
525,2013-03,.059464686
525,2013-06,.24312747
525,2013-09,.5202952
525,2013-12,.98761678
525,2014-03,.58639526
525,2014-06,1.2502053
525,2014-09,1.3620925
525,2014-12,.44683957
525,2015-03,-.37737253
525,2015-06,-1.1988946
525,2015-09,-1.7149805
525,2015-12,-2.4058578
525,2016-03,-.40619388
525,2016-06,-.6728012
525,2016-09,-1.0790994
525,2016-12,-.39644262
525,2017-03,2.2591794
525,2017-06,4.6587358
525,2017-09,4.4939246
525,2017-12,3.1145735
525,2018-03,.21541344
525,2018-06,.13296162
525,2018-09,.040939849
525,2018-12,-.49648681
525,2019-03,-.63377464
525,2019-06,-.79338449
525,2019-09,-1.3703644
525,2019-12,-5.0101829
526,2010-03,-.0082459785
526,2010-06,-.084540248
526,2010-09,-.43500853
526,2010-12,.35148776
526,2011-03,.58938479
526,2011-06,4.4558449
526,2011-09,2.2964675
526,2011-12,1.4578129
526,2012-03,
526,2012-06,-.96310848
526,2012-09,-.57134026
526,2012-12,-2.192848
526,2013-03,
526,2013-06,-.15535919
526,2013-09,-.75447309
526,2013-12,-3.6189857
526,2014-03,-.74988514
526,2014-06,-.35197353
526,2014-09,.98539305
526,2014-12,3.6057506
526,2015-03,.99860752
526,2015-06,1.2442663
526,2015-09,.74466592
526,2015-12,-4.9099622
526,2016-03,-.43804622
526,2016-06,-2.5122619
526,2016-09,-5.7672234
526,2016-12,-7.0590262
526,2017-03,.21285199
526,2017-06,2.9549737
526,2017-09,1.6229234
526,2017-12,1.9170593
526,2018-03,-.15679069
526,2018-06,-.082544878
526,2018-09,-.075712003
526,2018-12,-.25541037
526,2019-03,.032824919
526,2019-06,-.087054417
526,2019-09,.10198034
526,2019-12,.13329494
528,2010-03,1.0997213
528,2010-06,2.8095281
528,2010-09,2.6760659
528,2010-12,1.8793818
528,2011-03,.4563632
528,2011-06,.38203287
528,2011-09,-.13779896
528,2011-12,-.66456747
528,2012-03,-1.26194
528,2012-06,-1.8038242
528,2012-09,-1.8167318
528,2012-12,-2.0791435
528,2013-03,-.10862928
528,2013-06,-.071435675
528,2013-09,-.04617938
528,2013-12,.24095519
528,2014-03,.48376003
528,2014-06,-1.4417078
528,2014-09,-1.8257171
528,2014-12,-2.4843576
528,2015-03,-1.0012376
528,2015-06,-1.1785551
528,2015-09,-2.2134109
528,2015-12,-2.0710063
528,2016-03,-.4176819
528,2016-06,-.76640874
528,2016-09,.16117057
528,2016-12,.33834779
528,2017-03,1.9287406
528,2017-06,3.706974
528,2017-09,2.5861444
528,2017-12,2.616251
528,2018-03,1.0912368
528,2018-06,1.993047
528,2018-09,1.9185939
528,2018-12,1.7019504
528,2019-03,.056391448
528,2019-06,.34564704
528,2019-09,.86894721
528,2019-12,1.0214732
529,2010-03,-.097486369
529,2010-06,-.066259988
529,2010-09,-.057593677
529,2010-12,-.13744272
529,2011-03,.34663433
529,2011-06,.91970509
529,2011-09,1.2701999
529,2011-12,.90730077
529,2012-03,.131043
529,2012-06,-.21867287
529,2012-09,-.77649742
529,2012-12,-.51555562
529,2013-03,.20594224
529,2013-06,.24350719
529,2013-09,.85237187
529,2013-12,1.170855
529,2014-03,-.020571781
529,2014-06,.30753243
529,2014-09,.49465734
529,2014-12,.7306217
529,2015-03,-.022234291
529,2015-06,.065053359
529,2015-09,.15004554
529,2015-12,-.39854771
529,2016-03,.06148655
529,2016-06,.14042765
529,2016-09,.48889875
529,2016-12,1.2557491
529,2017-03,.14408034
529,2017-06,.28756389
529,2017-09,.73770624
529,2017-12,1.5737855
529,2018-03,.055667344
529,2018-06,.12105539
529,2018-09,.1276599
529,2018-12,.24191083
529,2019-03,.060224988
529,2019-06,.2018868
529,2019-09,.7250964
529,2019-12,1.4881732
530,2010-03,-.20843594
530,2010-06,-.099207781
530,2010-09,.39677471
530,2010-12,.1624635
530,2011-03,.11999492
530,2011-06,-.055742491
530,2011-09,-.93678844
530,2011-12,-1.8171192
530,2012-03,.12236966
530,2012-06,.23730843
530,2012-09,.47236168
530,2012-12,3.6355977
530,2013-03,.072122127
530,2013-06,-.023374872
530,2013-09,.089295417
530,2013-12,-.064705491
530,2014-03,-.012086106
530,2014-06,.035424579
530,2014-09,.026588347
530,2014-12,-.39323807
530,2015-03,.044559263
530,2015-06,.002311459
530,2015-09,.12541342
530,2015-12,.55129313
530,2016-03,.081259958
530,2016-06,.031330045
530,2016-09,.062117815
530,2016-12,.59094942
530,2017-03,.19365004
530,2017-06,.11363439
530,2017-09,.40539411
530,2017-12,.37106884
530,2018-03,-.19503145
530,2018-06,-.24942137
530,2018-09,-.90894085
530,2018-12,-2.2892494
530,2019-03,-.16845027
530,2019-06,-.44505164
530,2019-09,-.59981334
530,2019-12,-.52043623
531,2010-03,-.072500363
531,2010-06,-.12635015
531,2010-09,-.41258594
531,2010-12,-.83156627
531,2011-03,-.22143599
531,2011-06,-.51137525
531,2011-09,-.86442941
531,2011-12,-1.0604184
531,2012-03,1.2555574
531,2012-06,2.9536397
531,2012-09,3.1892707
531,2012-12,3.337461
531,2013-03,.008133553
531,2013-06,.020083388
531,2013-09,.4993307
531,2013-12,1.158092
531,2014-03,.37093437
531,2014-06,2.2156184
531,2014-09,2.4923089
531,2014-12,1.7218941
531,2015-03,.02433998
531,2015-06,-.54875529
531,2015-09,-.97900105
531,2015-12,-1.2046611
531,2016-03,-.044105001
531,2016-06,-.20795912
531,2016-09,.31726614
531,2016-12,.65858364
531,2017-03,-.12030475
531,2017-06,-.71251577
531,2017-09,-1.5325276
531,2017-12,-2.0721047
531,2018-03,-.45640755
531,2018-06,-.4121744
531,2018-09,-.40259621
531,2018-12,-.43023026
531,2019-03,.82031822
531,2019-06,3.0365541
531,2019-09,3.1820021
531,2019-12,2.4990668
532,2010-03,.21216299
532,2010-06,-.73755515
532,2010-09,.16406955
532,2010-12,-.06435363
532,2011-03,.23888886
532,2011-06,1.153994
532,2011-09,-1.3639525
532,2011-12,-2.1030722
532,2012-03,-.67697763
532,2012-06,-.58867472
532,2012-09,1.9694945
532,2012-12,2.1418357
532,2013-03,-.0034149925
532,2013-06,.66292304
532,2013-09,2.2978685
532,2013-12,2.2013037
532,2014-03,-.18676411
532,2014-06,-1.0175378
532,2014-09,-1.7446506
532,2014-12,-2.3296444
532,2015-03,-.56655252
532,2015-06,.56164259
532,2015-09,.99263281
532,2015-12,4.6861372
532,2016-03,.89419103
532,2016-06,1.3506188
532,2016-09,1.3442374
532,2016-12,.23150624
532,2017-03,-.18144614
532,2017-06,-.45087126
532,2017-09,-.12584703
532,2017-12,.50394964
532,2018-03,.0021009359
532,2018-06,.36330515
532,2018-09,-.19944814
532,2018-12,.6652106
532,2019-03,.084703557
532,2019-06,-.11874346
532,2019-09,.13375959
532,2019-12,.59167516
533,2010-03,.018305367
533,2010-06,-.32027355
533,2010-09,-1.1315072
533,2010-12,-3.6284564
533,2011-03,-.028037941
533,2011-06,-.0869537
533,2011-09,-.14170772
533,2011-12,.39501804
533,2012-03,.50836331
533,2012-06,1.3157872
533,2012-09,1.4550413
533,2012-12,2.9282744
533,2013-03,-.1002461
533,2013-06,.17111667
533,2013-09,.37226686
533,2013-12,1.8823583
533,2014-03,.32126683
533,2014-06,.4731414
533,2014-09,.91549319
533,2014-12,.32016775
533,2015-03,.012831154
533,2015-06,.050960649
533,2015-09,-.78759325
533,2015-12,-.39950407
533,2016-03,.24648158
533,2016-06,-.16663024
533,2016-09,-.67519814
533,2016-12,-2.7962577
533,2017-03,-.93505991
533,2017-06,-1.1136649
533,2017-09,-.13186018
533,2017-12,.29837924
533,2018-03,.38580707
533,2018-06,-.36565071
533,2018-09,-6.4378095
533,2018-12,-54.409985
533,2019-03,-.041987658
533,2019-06,-.078597836
533,2019-09,.047443233
533,2019-12,2.7394731
534,2010-03,.3014212
534,2010-06,.017009288
534,2010-09,-.96770203
534,2010-12,-.74303418
534,2011-03,-.14645165
534,2011-06,-.69847548
534,2011-09,-.66109151
534,2011-12,-.6449967
534,2012-03,3.6701145
534,2012-06,4.0303431
534,2012-09,3.9921274
534,2012-12,5.770278
534,2013-03,.084917687
534,2013-06,-.15406296
534,2013-09,-.33290136
534,2013-12,.74918634
534,2014-03,-.021682141
534,2014-06,.34035456
534,2014-09,.1155707
534,2014-12,-2.2327278
534,2015-03,-.023763822
534,2015-06,.082110181
534,2015-09,.29922932
534,2015-12,-.95116186
534,2016-03,-2.1747255
534,2016-06,-3.8846595
534,2016-09,-3.3482149
534,2016-12,-2.0030069
534,2017-03,.062346056
534,2017-06,1.3054982
534,2017-09,1.8584889
534,2017-12,-.68740618
534,2018-03,-.023657599
534,2018-06,-.92010301
534,2018-09,-2.085603
534,2018-12,1.4763421
534,2019-03,.67233402
534,2019-06,1.0733424
534,2019-09,2.5480735
534,2019-12,.93342245
536,2010-03,1.0803876
536,2010-06,1.4465261
536,2010-09,2.6424932
536,2010-12,.89116979
536,2011-03,-.20948665
536,2011-06,-.32394511
536,2011-09,-.29683378
536,2011-12,-.067595609
536,2012-03,.14135773
536,2012-06,.03964588
536,2012-09,.10266659
536,2012-12,-1.087157
536,2013-03,-.05588261
536,2013-06,.67013305
536,2013-09,.52873909
536,2013-12,2.6650727
536,2014-03,-.22801074
536,2014-06,-.58592582
536,2014-09,-.8244819
536,2014-12,-2.9849272
536,2015-03,-.20431064
536,2015-06,-.64053416
536,2015-09,-.73217559
536,2015-12,.33567259
536,2016-03,.65881735
536,2016-06,-1.6647913
536,2016-09,-1.6055479
536,2016-12,-2.8455
536,2017-03,-.16039684
536,2017-06,1.5973958
536,2017-09,1.2951732
536,2017-12,-4.2791276
536,2018-03,-1.4872289
536,2018-06,-2.6093452
536,2018-09,-3.4929426
536,2018-12,-23.526411
536,2019-03,-.14143859
536,2019-06,-.44309127
536,2019-09,-.80392683
536,2019-12,1.1613773
537,2010-03,1.6357892
537,2010-06,1.9006829
537,2010-09,1.4324691
537,2010-12,.27725935
537,2011-03,-1.2455953
537,2011-06,-.53500432
537,2011-09,.8680557
537,2011-12,6.1747165
537,2012-03,1.0528078
537,2012-06,1.5727562
537,2012-09,1.0980476
537,2012-12,.11379238
537,2013-03,-.86963153
537,2013-06,-.060412727
537,2013-09,.14032939
537,2013-12,-.065820016
537,2014-03,.61669374
537,2014-06,-.46758687
537,2014-09,-.25732896
537,2014-12,-.5410791
537,2015-03,-.22788294
537,2015-06,-.70921218
537,2015-09,-.941724
537,2015-12,-1.1686853
537,2016-03,.24831486
537,2016-06,-.81039393
537,2016-09,.97691613
537,2016-12,2.1522419
537,2017-03,-1.7189451
537,2017-06,2.533735
537,2017-09,-.40085799
537,2017-12,9.6838923
537,2018-03,1.9993683
537,2018-06,2.5350146
537,2018-09,3.3541727
537,2018-12,1.1726261
537,2019-03,-.34745431
537,2019-06,-.11125806
537,2019-09,.13158934
537,2019-12,.84648716
538,2010-03,.33198321
538,2010-06,1.0805246
538,2010-09,1.5934641
538,2010-12,1.7573395
538,2011-03,.20685005
538,2011-06,.48772579
538,2011-09,.73050761
538,2011-12,.9561075
538,2012-03,.17839065
538,2012-06,.45035484
538,2012-09,.84740472
538,2012-12,1.0428481
538,2013-03,.1619267
538,2013-06,.46366084
538,2013-09,.67553324
538,2013-12,.6862089
538,2014-03,.23099327
538,2014-06,.2897352
538,2014-09,.92690521
538,2014-12,.69211972
538,2015-03,.094562359
538,2015-06,.21874568
538,2015-09,.30215779
538,2015-12,.50710827
538,2016-03,.057248138
538,2016-06,.14485843
538,2016-09,.25793067
538,2016-12,.10657695
538,2017-03,.10682293
538,2017-06,.13878416
538,2017-09,.21360768
538,2017-12,.35436141
538,2018-03,.0012822313
538,2018-06,.10804194
538,2018-09,.0084764203
538,2018-12,-.12414676
538,2019-03,.063975215
538,2019-06,-.43377444
538,2019-09,-.10782794
538,2019-12,-.64199018
539,2010-03,.42158315
539,2010-06,.086969718
539,2010-09,-.49401256
539,2010-12,-1.1107556
539,2011-03,-.6719299
539,2011-06,-.28750435
539,2011-09,-.19936566
539,2011-12,-1.1482812
539,2012-03,.18358484
539,2012-06,-.22013515
539,2012-09,-.044109263
539,2012-12,2.5603268
539,2013-03,1.0132421
539,2013-06,3.743124
539,2013-09,4.608551
539,2013-12,2.6570544
539,2014-03,.18203335
539,2014-06,.28083175
539,2014-09,.020516165
539,2014-12,-.085193299
539,2015-03,.029519755
539,2015-06,-.12705992
539,2015-09,-.11829217
539,2015-12,-.15573858
539,2016-03,-.52500832
539,2016-06,-.709656
539,2016-09,-.80762553
539,2016-12,-1.6838164
539,2017-03,-.2483532
539,2017-06,-.55280173
539,2017-09,-.61308253
539,2017-12,-.35993412
539,2018-03,.23938994
539,2018-06,.46094236
539,2018-09,.15315381
539,2018-12,-.69099045
539,2019-03,.28095704
539,2019-06,.52411801
539,2019-09,1.3342018
539,2019-12,1.7508528
540,2010-03,.75376338
540,2010-06,.8347652
540,2010-09,1.0900391
540,2010-12,3.0787194
540,2011-03,-.47218344
540,2011-06,-.21059608
540,2011-09,-.35626906
540,2011-12,-1.3392943
540,2012-03,-.047038294
540,2012-06,-.25093159
540,2012-09,-.26303285
540,2012-12,-1.2749058
540,2013-03,2.5343196
540,2013-06,3.9061584
540,2013-09,4.018806
540,2013-12,4.152359
540,2014-03,.020671478
540,2014-06,.57184803
540,2014-09,.9590441
540,2014-12,.64285505
